review_index,date,review,hotel_index,label,classified_label
1221,2021년 7월,"로비에 라이브 퀄리티가 듣기 힘들정도로 낮았습니다.
로비 레스토랑에서 음식먹었는데 너무 오래걸렸고
뒤늦게 나온 음식도 너무 맛이 없었습니다.
특히 크림 파스타……..;;;",3,1,
1222,2021년 7월,"결제하고나갈려고하는데주차비가7만원나옴
주차비결제는계산할때했는데또하라고함
다시주차하고인포가서 물어보니잘못했다고함
조식수준최하",3,1,
1223,2021년 7월,체크인 할 때 느린건 좀 아쉬워요 (일요일 오후 3:30분 체크인 웨이팅 20-30분),3,1,
1224,2021년 7월,"1. 룸서비스 빵이 너무 탔슴.
2. 룸 전등이 갑자기 켜짐.
3. 방음이 안됨.",3,1,
1225,2021년 7월,평일에 석식이나 해피아워 같은 서비스가 없어서 그 부분이 너무 너무 아쉽습니다.,3,1,
1226,2021년 7월,복도에 사람들이 지나다닐때 대화가 잘 들립니다.  또한 화장실 샤워기 물 수압은 조금 아쉬웠습니다.,3,1,
1227,2021년 7월,카펫 때문인지 먼지가 좀 많아서 아쉽.,3,1,
1228,2021년 7월,청결-컵이 제대로 씻어져 있지 않았으며 터진 풍선 조각이 그냥 있었음,3,1,
1229,2021년 7월,"뷰 - 뷰 욕심없어서 그냥 저렴한데로 했는데 저층 남산뷰는  남산타워보다 로비층 지붕이 뷰의 4할을 차지하니 참고하면 좋을것 같습니다. 
사생활보호 - 특히 저녁에 바깥에서 안이 매우 잘보임. 저층일수록 안이 잘보이고 입구와 가까워서 오가는 사람및 차량의 시선이 신경쓰이는 위치였음. 다음이있다면 절대절대 남산뷰는 안할것. 뷰가 문제가아님..
청결 - 사진첨부한것처럼 객실내 미니바 구비된게 없었는데 코로나 때문이거나 이 방이 저렴한 방이니 그럴수 있겠다고 생각했습니다. 사실 미니바가 객실의 중요한 요소는 아니니까요. 근데 객실 냉장고에 왜 다녹은 메로나가 들어있는건지요 .. 내가 온곳이 호텔이 맞는지.. 청결이 급 의심되며 참 황당하더군요. 기분좋게 쉬러와서 피곤하게 항의하고싶지 않아 넘어갔으나 썩 유쾌한 경험은 아니었습니다.
타 호텔 비교하여 특별한 장점을 못느꼈고 재방문 의사 전혀 없습니다",3,1,
1230,2021년 7월,"1.지하에 바로 편의점 있었으면...비오는데 밖에 편의점까지 가려니 불편함.
2.청소년 포함 4인 가족 머무는데 객실 2개 구매.  패밀리룸 있으면 좋겠음.   넷이 가서 주말에 편하게 쉬고 싶음.",3,1,
1231,2021년 8월,수압이 조금 약한거?,3,1,
1232,2021년 8월,"서비스 제도가 많이 바뀌었습니다. (객실내 비품 축소, 서비스 유로-식기, 와인잔 등)",3,1,
1233,2021년 8월,1-4시까지 전기 점검한다고 하셔서 낮에 점검하신다는 줄 알고 새벽에 점검한다는 자세한 부연설명도 안해주신채 우린 어짜피 그땐 숙소에 없으니 괜찮겠지하고 밤에 자고있는데 갑자기 비상등이 들어와서 잠을 제대로 못잤어요 낮에 많이 돌아다녀 피곤해서 잠좀 푹 자려했는데 새벽에 프론트 전화했는데 비상등은 어떻게 해줄수 없다고 하시고... 이게 말이 됩니까??,3,1,
1234,2021년 8월,숙박객 한테도 주차비 1만원 받는게...,3,1,
1235,2021년 8월,"1. 주차비 받는거가 좀 아쉬웠고
2. 욕조가 있었으면 좋았을걸 하는 아쉬움.
3. 사우나도 유료라는점 아쉬움.",3,1,
1236,2021년 8월,"냉장고 온도 설정이 가정보다는 높습니다. 이용할 때 참고하세요.
이메너티 중 면도용품은 없습니다.",3,1,
1237,2021년 8월,"숙박비가 인근 다른호텔에 비해 저렴해서 그런지 다른 호텔에서 무료인 서비스가 유료인것들이 있더라구요
그리고 아기를 데리고 호캉스하기에는 아기 어메니티 빼고 제공되는 물품이 없었구요
체크인 할때도 옆집 아저씨가 해주시는 것 같았어요
전혀 친절하지도 않았고 호텔에 근무하시는 분들의 느낌도 아니었어요
가장 충격적이었던건 욕조에 분홍색 물때와 침대옆 협탁의 뽀얀 먼지였어요 
코로나때문에 한2년만에 갔는데
왜때문인지 하얏트가 이랬었나 싶네요
하얏트의 뷰와 위치가 너무 아까워요",3,1,
1238,2021년 8월,"와인잔, 아이스쿨러 정도는 무료서비스 해주었으면 좋겠습니다",3,1,
1239,2021년 8월,"주차비가 너무쉣이에요
숙박하는사람들한테도 주차비만원받는게 좀..",3,1,
1240,2021년 8월,친절하지 못함,3,1,
1241,2021년 8월,"이미 오픈 되어 한 모금 마신 물이 웰컴 드링크로 비치되어있었고, 룸에 들어가지마자 풍기는 화장실의 악취",3,1,
1242,2021년 8월,테라스 주말런치는 가격에 비해 구성이 별로고 종류가 다양하지 않아 아쉬웠습니다,3,1,
1243,2021년 8월,"청소상태 최악임 전에 숙박한사람이 라면먹었는지 변기에 빨간 국물띠가 그대로 있었고 먼지도 너무 많이 남아있었음 
위치는 너무 좋고 서비스는 좋으나 청결은 진짜 고민해봐야할듯",3,1,
1244,2021년 8월,booking.com에서 필터링할 때 분명히 '조식 포함' 상품들만 검색되도록 했는데 나중에 보니 조식이 포함되지 않았었더라고요! 필터링이 정확히 되도록 바꿔주세요~,3,1,
1245,2021년 8월,수영장 이용시 코로나로 인해 락커 이용이 불가하다는 점을 제대로 인지받지 못해 잠겨서 헤프닝이 있었어요,3,1,
1246,2021년 9월,밤에 화장실 센서가 자꾸 켜져서 신경쓰였지만 그외에는 만족스러웠습니다.,3,1,
1247,2021년 9월,"방음이 살짝 아쉬웠습니다.
옆방에서 시끄럽게 대화하는게 들릴정도 였습니다.",3,1,
1248,2021년 9월,스테이크 하우스 예약을 못해서 아쉬웠어요,3,1,
1249,2021년 9월,"직원의 답변이 물어볼 때마다 상이하고 구체적이지 않아서 재차 삼차 재확인해야 했고, 체크아웃하고 며칠 지나서도 다시 전화해봐야 할 정도였음.
생각보다 그리 저렴하지 않았고, 원래 호텔 통해서 예약하려 했는데 최저가 프로모션이라고 해 놓고는 실제로는 홈페이지에서 더 저렴한 회원전용 특가가 있었다. 그 회원 가입도 무료였는데 이걸 일일이 찾아서 전화로 물어봐야 알 수 있었음. 
그런데 나중에 보니 마이리얼트립에서 더 저렴한(캐시백 적용( 조건이 있었는데, 분명히 최적가를 보장한다고 공지까지 해놓고는 호텔에 문의하니 조건이 달라서 대상이 안된다고. 더구나 그 절차도 24시간 내에 영문으로 이메일을 써야 하는 것으로, 상식적으로 납득할 수가 없었다. (한국어 전화 문의는 가능했으나 오후 8시 이후 사무실 운영 안함 어이 상실)
방도 좁고 화장실도 좁고 전반적으로 모든 것을 억지로 욱여넣은 느낌.
홍콩 온 줄",3,1,
1250,2021년 9월,객실 디자인이 올드하고 오래된 느낌,3,1,
1251,2021년 9월,"룸컨디션이 너무 아쉬움
콘센트가 너무 헐거워 안맞는곳이 너무 많고
먼지가 정말 과하게 너무많음",3,1,
1252,2021년 9월,"체크인시 0세 아이와 1시간이상 줄을 서야했던점과
방음이 좋지않아 옆방의 보통크기의 대화소리가 다 들린점이 상당히 아쉽습니다.",3,1,
1253,2021년 9월,엘리베이터가 공사중이어서 그런지 탈 때 마다 대기가 길었네유ㅠㅠ,3,1,
1254,2021년 9월,"15시쯤 체크인 하고, 하루 종일 방에서 조용히 호캉스하러 갔는데 방음이 전혀 안되더군요
저는 1458호였고, 옆 1456호 소리가 다 들렸어요
민망한 소음까지 다 들리고.. 
그리고 너무 큰목소리로 떠들어서 잠을 못잤어요
너무 실망했습니다.",3,1,
1255,2022년 1월,옆 객실룸 아이들의시끄러움이 불만입니다.그외는 만족합니다.,3,1,
1256,2022년 1월,"예약자체가 3인인데 어메니티는 모두 2인기준으로 준비되어있어서 추가요청을 해야했습니다.
방이 아주 넓진 않습니다.
무료와이파이가 중간중간 끊김있습니다.",3,1,
1257,2022년 1월,서비스가 별로 아쉽네요...,3,1,
1258,2022년 1월,"욕실의 노후함과
소품이나 비품의 재사용한 듯한 느낌이있어 실망스러웠습니다",3,1,
1259,2022년 1월,역에서 내려서 걸어가기는 좀 힘드네요..,3,1,
1260,2022년 1월,코로로인해 해피아워 등 내부시설을 이용하지못해 아쉽네요,3,1,
1261,2022년 1월,겨울에 공조장치가 그리 따뜻하지도 않은데 시끄럽기만 오질나게 시끄러워서 잠 설침,3,1,
1262,2022년 1월,"손님이 두고간
물건을 몇시간만에 폐기처분햇다고
뇌가 있는이상 버리면 안되는걸 알면서
혹시 두고가셧는데 묻는 전화도 없고
개차반",3,1,
1263,2022년 1월,워낙 잘 챙겨주셔서 좋았어요.,3,1,
1264,2022년 1월,방이 좀 건조했어요~~,3,1,
1265,2022년 1월,"아침 식사를 하러 갔는데, 두 가지 실망 포인트가 있었습니다. 첫 번째는 직원의 태도. 두 번째 아침 식사의 퀄리티. 자리 안내도 불친절하셨고, 식사를 시작하지도 않았는데 커피를 시키라고 하는 것, 식사 후 마시려고 보니 다 식었어요. 빨리 나가라고 하는 것 같더군요. 조식도 메뉴 측면에서 아주 형편없었습니다.
룸서비스를 시켰을 때는, 룸서비스를 해주시는 분의 복장과 태도가 엉망이었습니다. 잔이 없다고 하니 물잔을 가리키시더니, 이걸로 마시면 되지 않냐고 하시더군요. 주류를 주문했는데 물잔에 따라 마셨습니다.",3,1,
1266,2020년 12월,욕조가 없어서 아쉬움,3,1,
1267,2020년 1월,"서울에 있는 5성급은 다가본듯하지만 이정도 금액을 지불할만큼의 컨디션은 아니라 생각됩니다.
방음도 옆방 사람의 대화소리가 들렸습니다....",3,1,
1268,2020년 1월,"수건에 흙탕물 같은 것이 묻어있으머, 침대 이불 겉면이 밀려나니 속이불이 새까맣더라구요.. 아침에 퇴실 전에 확인한 부분이라 샤워후 사용했던 수건도, 밤새 덮고 잤던 이불도 너무 찝찝했습니다.",3,1,
1269,2020년 1월,"너무 춥고 건조했습니다. 겨울에 가실 분들은 이 점 참고해서 예약하시기 바랍니다. 최고의 호텔이 춥고 건조하다니...실망입니다. 춥다고 2번이나 컴플레인을 했는데도 불구하고, 안내만 친절하였지 추운 건 해소되지 않았습니다. 겨울에 다시는 하얏트 호텔에 방문하지 않을 생각입니다.",3,1,
1270,2020년 1월,룸서비스 파스타는 맛없었어여,3,1,
1271,2020년 1월,가장 위에 놓여진 수건위에 머리카락이 있었습니다. 코로나 시대에.. 청결도와 위생 측면에서 신뢰도가 떨어졌습니다. 어울러 체크아웃시 미니바 사용여부를 체크하고 요금결제를 마치고 나갔는데요. 체크아웃한지 6시간뒤에 추가요금 결제가 이루어졌더라구요. 확인차 전화해보니 미니바 사용요금이 나갔다고 안내를 받았습니다. 냉장고를 사용하기 위하여 미니바 음료들을 밖으로 꺼내두었는데 이를 정확하게 확인하지 않고 요금을 청구한 것이더라구요. 확인해보고 연락해주겠다고 하고는 연락없이 결제취소 문자만 받았습니다. 정황 설명 없이 결제취소만 해준걸 보고 하얏트 서비스 수준에 다소 실망하게 되었습니다.,3,1,
1272,2020년 1월,가격에 비해 시설이 낙후됨. 화장실에 비데로 설치되어 있지 않음,3,1,
1273,2020년 1월,"엘리베이터 고장으로 사람이 붐벼서 체크인/아웃 시간에
엘리베이터가 꽉차서 10번가까이 보냈다는거........
그리고 아이가 있는 집이라면 비추합니다.
객실 내 먼지가 많은지 비염 확 와서 콧물 질질흘리고
기침 계속 하느라 재밌게 못보냈어요 ㅠ 
객실 내 환기가 안되는 것 같아요. 매우 건조하기도 함.",3,1,
1274,2020년 1월,기념일이라고 미리 공지드렸고 고층뷰에 전망 좋은 객실로 배정 메모 기재하셨다고 메일 받았는데 요청드린점 하나도 안지켜져서 아쉬웠어요. 화장실 샤워커튼에서 너무 냄새났어요. 투숙객인데 주차비 왜 받는지 모르겠어요.,3,1,
1275,2020년 1월,"10층에서 퇴실 엘레베이터 타고 내려오는데 기다린 시간만 25분
그것도 밀리는 엘베에타고 
층층마다 기다리는 손님은 한없이 기다릴듯",3,1,
1276,2020년 1월,"룸서비스를 오더했는데 분명 링귀니 면으로 주문했는데 페투치니 면으로 왔더라구요, 일행이 있어서 크게 다른 말 없이 괜찮다하고 먹으려 했는데 
그 베이스 소스에 그 면으로는 먹기가 불편했습니다. 물론 주관적인 입장 차이겠지만,
그리고 변기 물이 내려가지가 않아 정말 당혹스러웠습니다... 
물을 내리지 못하고 있다가 한참 뒤 어찌저찌하니 내려가더라구요, 
아무리 생각해도 찝찝하고 불편한 마음에 
체크인한지 5시간만에 그냥 체크아웃하고 나왔습니다. 
예전에 친구들과 파티하면서 뭔가 너무 좋았던 기억으로 또 1층 라운지 갈 때마다 좋았던 기억으로, 
쉬러 갔던건데 큰 실망만 하고 나왔네요.",3,1,
1277,2020년 1월,통창문이다보니.환기가안되고.벽이나테이블쪽에 우리가사용해서 생긴먼지가아닌등보이네요. 커피머신.미니바위쪽에먼지엄청마나요.,3,1,
1278,2020년 1월,"방갯수에비해 엘리베이터의 수.
체크아웃하는데 엘리베이터에사람이너무많아서 결국 비상구 계단 내려옴.",3,1,
1279,2020년 1월,"저희가  커넥팅룸이어서  다행이었지  한방은  세면기에 물도  안내려가고, 변기스위치는  고장이나  물이  안내려가서  옆방욕실을  이용하느라  좀 불편했습니다.",3,1,
1280,2020년 1월,"조식 뷔페에서 나이가 좀 있으신 여성 직원 둘이 좌석 안내 도중 일행의 뒤에서 그 직원끼리 대화하고는 막 웃어서 왜 그러시냐고 그러니 본인들끼리 대화한 거다 별거 아니다라는 듯 말 했는데 아주 불쾌했고 다른 호텔들을 사용하면서는 전혀 경험할 수 없었던 비상식적인 일이라 실망스러웠음
그 후 자리를 잡고 자리를 안내해주신 분들께  분명 카페라떼를 주문했는데 거품이 가득한 카푸치노가 왔음...
그리고 그 직원들의 개인적 내용의 대화가 식사 중에도 계속 크게 들려서 식사가 불편했음
조식에 직원은 많고 이용객은 얼마 없는 상황이었음에도,  호텔의 서비스 수준이 참으로 형편없었고 앞에 언급한 일부 직원들은 고객과 호텔의직원의 관계가 아닌 사람 대 사람으로 본다고 해도 무례하다고 생각됐음
음식은 괜찮았고 앞의 두 직원을 제외한 나머지 직원들은 친절했지만 이 직원 둘 때문에 최악의 호텔 이용경험이 됐고 아침부터 여행을 망친 기분이었음
남산의 그랜드하야트호텔 서울은 훌륭한 전망과 같은 장점을 다 지워버리는 나쁜 서비스 수준을 갖춘 호텔이라 생각됨
다른 이용객들은 저처럼  그랜드하야트호텔(특히 테라스 조식)을 이용해서 여행 중 기분을 망치지말고 다른 호텔을 이용하길 적극 추천함.",3,1,
